schoolId,udiseschCode,schoolName,stateId,stateCd,districtId,districtCd,blockId,blockCd,villageId,villWardCd,clusterId,clusterCd,pincode,schLocRuralUrban,schCategoryId,schType,schMgmtId,classFrm,classTo,schoolStatus,schIdMerged,schMergedYear,stateName,districtName,blockName,clusterName,villageName,schMgmtDesc,schCatDesc,schLocDesc,schTypeDesc,schmgmtParentId,schBroadMgmtId,schMgmtDescSt,isOperational2018To19,isOperational2019To20,lgdStateId,isOperational2020To21,isOperational2021To22,isOperational2022To23,address,email,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,lgdvillageId,lgdvillName,lgdpanchayatId,lgdvillpanchayatName,lgdblockId,lgdblockName,lastmodifiedTime,sessionYear,keyFlag,yearId,schoolStatusName,isNewCY
2454864,******14501,PS JHANTIBARI,110,10,2008,1008,20101,100827,1963890,100827145,1901142.0,1008270025,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S NIMBASTI TUPAMARI,JHANTIBARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-JHANTHIBARI SHIKSHA BARI KOCHADHAMAN,pankajbaitha291@gmail.com,,,,,222880,Jhantibadi Anarkali,96823,Gargaon,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2463782,******07801,PS JHARWADANGI,110,10,2008,1008,20097,100823,1971391,100823078,1901054.0,1008230253,855117,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,U.M.S NAVNADI,JHARWADANGI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-JHARWADANGI PO-CHHATTARGACHH PS-POTHIA DIST-KISHANGANJ,,,,,,222605,Jharuadangi,96840,Bhotathana,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2457920,******00501,PS JHILJHILI,110,10,2008,1008,20100,100826,1970812,100826005,1901093.0,1008260001,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S.RAHMANGANJ,JHIL JHILI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHARURGANJ RAHMANGANJ ,,,,,,222717,Jhiljhili,96781,Jhiljhili,1821,Bahadurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2445423,******08001,PS JITIBARI,110,10,2008,1008,20099,100825,1958284,100825080,1901090.0,1008250016,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S KAMATI,JITIBARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Jitibari West,Panchayatt-Ekra,Block-Dighalbank,District-Kishanganj,Bihar,855101",psjitibari123@gmail.com,,,,,222337,Ikra,96795,Ekra,1822,Dighalbank,2021-01-08 15:05:56.253,2026-27,,13,Operational,2
2467346,******02601,PS JIYA POKHAR,110,10,2008,1008,20099,100825,1968452,100825026,1901079.0,1008250002,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S JARJHULLA,JIYA POKHAR,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Jiya Pokhar,Panchayat-Athagachhia,Block-Dighalbank,District-Kishanganj,Bihar,855101",p.s.jiyapokhar1976@gmail.com,,,,,222374,Jiapokhar,96790,Athgachhiya,1822,Dighalbank,2020-06-23 15:09:28.35,2026-27,,13,Operational,2
2461528,******04401,PS JIYA POKHAR,110,10,2008,1008,20098,100824,1962076,100824044,1905870.0,1008240009,855108,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S.BANDARJHULLA,JIYA POKHAR,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Jiyapokhar thakurganj kishanganj,NAYLAAYRAM622@GMAIL.COM,,,,,222465,Jiapokhar,96874,Bandarjhula,1827,Thakurganj,2026-04-10 15:02:46.544,2026-27,,13,Operational,2
2486277,******05801,PS JURAIL GIRL,110,10,2008,1008,20100,100826,1971472,100826058,1901114.0,1008260022,855101,2,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S PLASMANI,BAISA JURAIL,Department of Education,Primary,Urban,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ PLASMANI ,ss6313930@gmail.com,249589,Bahadurganj-Town Panchayat,62547,Bahadurganj (NP) - Ward No.6,,,,,0,,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2432865,******01808,PS KACHCHUNALA,110,10,2008,1008,20099,100825,1968444,100825018,1901084.0,1008250010,855108,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S. KATHALBARI,PADAM PUR,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kachchunala-Panchayat-Jagir Padampur,Po-Padampur,Block-Dighalbank,District-Kishanganj,Bihar,",pskachchunala@gmail.com,,,,,222338,Padampur,96796,Jagir Padampur,1822,Dighalbank,2020-06-21 15:42:46.404,2026-27,,13,Operational,2
2464893,******11402,PS KADAM GACHHI,110,10,2008,1008,20101,100827,1968216,100827114,1901118.0,1008270001,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS BALIA,BALIA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KADAMGACHI PO-DOGHARIA KOCHADHAMAN,10082711402@GMAIL.COM,,,,,222837,Dogharia,96836,Purandaha,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2442741,******01001,PS KAJLA MANI,110,10,2008,1008,20095,100821,1962030,100821129,1900540.0,1008210004,855107,2,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S.S.SUDHAR KISHANGANJ,WARD NO-19,Department of Education,Primary,Urban,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"PS KAJLA MANI, WARD NO 19, NAGAR PRISHAD KISHANGANJ",,249590,Kishanganj-Municipality,35826,Kishanganj (M) - Ward No.19,,,,,0,,2021-07-01 09:06:18.528,2026-27,,13,Operational,2
2478498,******18401,PS KAKRAN,110,10,2008,1008,20101,100827,1952619,100827184,1901129.0,1008270012,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S MOHRA,KAKRAN,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KAKRAN VIA-SONTHA KOCHADHAMAN,maherula@gmail.com,,,,,222881,Gargaon,96823,Gargaon,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2461992,******05501,PS KALA KACCHU,110,10,2008,1008,20097,100823,1971368,100823055,1901057.0,1008230256,855117,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,M.S SHITALPUR,KALA KACCHU,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-KALAKACHCHU PO- KHATIYAPICHHLA PS-PAHARKATTA DIST-KISHANGANJ,pskalakachchu1980@gmail.com,,,,,222644,Kalakachu,96861,Udgara,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2491836,******09001,PS KALI BARI,110,10,2008,1008,20101,100827,1971025,100827090,1901118.0,1008270001,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS BALIA,MAKRAHA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KALIBARI KOCHADHAMAN KISHANGANAJ ,salimzafar248@gmail.com,,,,,222842,Makraha,96817,Baliya,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2487517,******01201,PS KAMALPUR,110,10,2008,1008,20101,100827,1962486,100827012,1901125.0,1008270008,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M.S.ALTA HAT,KAMAL PUR,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KAMALPUR ALTA HAT KOCHADHAMAN,1977ritadevi@gmail.com,,,,,222797,Kamalpur,96826,Kamalpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2447863,******01203,PS KAMALPUR PURAB TOLA,110,10,2008,1008,20101,100827,1962486,100827012,1901125.0,1008270008,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M.S.ALTA HAT,KAMAL PUR,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KAMLAPUR PURAB TOLA ALTA KOCHADHAMAN,ushakumari59841@gmail.com,,,,,222797,Kamalpur,96826,Kamalpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2457269,******05101,PS KAMAR KHOD,110,10,2008,1008,20099,100825,1958256,100825051,1901080.0,1008250003,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S.PATTHARGHATTI,KAMAR KHOD,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kamar Khod,Panchayat-Patharghatti,Block-Dighalbank,District-Kishanganj,Bihar,855101",pskamarkhod@gmail.com,,,,,222335,Kumarkhod,96801,Patharghatti,1822,Dighalbank,2020-06-19 07:50:59.007,2026-27,,13,Operational,2
2424712,******05702,PS KAMARMANI,110,10,2008,1008,20095,100821,1954998,100821057,1901023.0,1008210012,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S TEOSA,PORLABARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT- KAMARMANI P.O- GACHHPARA KISHANGANJ,10082105702@gmail.com,,,,,222932,Gachhpara,96809,Gachhpara,1823,Kishanganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2477772,******08701,PS KAMATOLA DURGAPUR,110,10,2008,1008,20100,100826,1971501,100826087,1901111.0,1008260019,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S HARI BHASHA,DURGAPUR,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ KAMAT TOLA DURGAPUR ,dmunni437@gmail.com,,,,,222707,Durgapur,96778,Durgapur Bangama,1821,Bahadurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2410980,******03001,PS KANCHAN NALA,110,10,2008,1008,20099,100825,1968456,100825030,1901084.0,1008250010,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S. KATHALBARI,KANCHAN NALAS,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kanchan Nala,Panchayat-Jagir Padampur,Block-Dighalbank,District-Kishanganj,Bihar,855101",,,,,,222319,Kachunala,96796,Jagir Padampur,1822,Dighalbank,2020-06-29 08:06:04.281,2026-27,,13,Operational,2
2442716,******02702,PS KANYA BENI,110,10,2008,1008,20100,100826,1970834,100826027,1901094.0,1008260002,855101,2,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,M.S.BAHADURGANJ,BAHADUR GANJ,Department of Education,Primary,Urban,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ BAHADURRGANJ ,aditikumaribganj@gmail.com,249589,Bahadurganj-Town Panchayat,62549,Bahadurganj (NP) - Ward No.8,,,,,0,,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2478480,******01203,PS KARBLA TOLA MUSHARA,110,10,2008,1008,20096,100822,1971450,100822012,1901036.0,1008220255,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,U M S JHUNKI MUSHARA 141,ASHA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KARBLA TOLA MUSHARA ,brcterhagachhbrcc@gmail.com,,,,,222247,Jhunki Musahara,96870,Jhun Ki Musahra,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2466307,******02901,PS KASHI BARI,110,10,2008,1008,20101,100827,1962503,100827029,1901142.0,1008270025,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S NIMBASTI TUPAMARI,KASHI BARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KASHIBARI TOLA KOCHADHAMAN,sagufashaheen7860@gmail.com,,,,,222788,Kashibari,96826,Kamalpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2457271,******10501,PS KASHIBARI,110,10,2008,1008,20099,100825,1958308,100825105,1901080.0,1008250003,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S.PATTHARGHATTI,KASHIBARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kashibari,Po-Bibiganj,Ps-Kodhobari,Block-Dighalbank,District-Kishanganj,Bihar,855101",mdehtashama006@gmail.com,,,,,222333,Patharghatti,96801,Patharghatti,1822,Dighalbank,2024-01-24 15:48:24.385,2026-27,,13,Operational,2
2432858,******07801,PS KASI BARI PIPRA,110,10,2008,1008,20096,100822,1970774,100822078,1901034.0,1008220253,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S BAIRIA,KASIBARI PIPRA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KASHIBARI PIPRA PANCHAYAT HATGAON ,,,,,,222219,Pipra,96863,Bhorha,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2488380,******01704,PS KATA TAPPU,110,10,2008,1008,20099,100825,1968443,100825017,1901079.0,1008250002,855108,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S JARJHULLA,TARA BARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kanta Tarabari,Panchayat-Tarabari Padampur,Block-Dighalbank,District-Kishanganj,Bihar,855101",pskantatappu@gmail.com,,,,,222367,Tarabari,96804,Tara Bari Padampur,1822,Dighalbank,2020-06-12 20:03:45.786,2026-27,,13,Operational,2
2406683,******01401,PS KATHAL DANGI,110,10,2008,1008,20098,100824,1962046,100824014,1901060.0,1008240002,855116,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,THAKURGANJ,SUBABAI G.M.S.THAKURGANJ,KATHAL DANGI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,pateshwari thakurganj kishanganj,pskathaldangitkg@gmail.com,,,,,222410,Patesari,96890,Patesari,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2455045,******06201,PS KATHMOHAN,110,10,2008,1008,20095,100821,1955002,100821062,1901018.0,1008210007,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S.BELWA KASIPUR,KATHMOHAN,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"AT- KATHMOHAN, P.O- BELWA KISHANGANJ",abdulhaquekneo12@gmail.com,,,,,222921,Katmohan,96812,Motihara Taluka,1823,Kishanganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2490360,******04901,PS KAZI BASTI DOHAR,110,10,2008,1008,20100,100826,1971463,100826049,1901101.0,1008260009,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,UMS MANDAL TOLA DOHAR,DOHAR KAZI BASTI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ MANDAL TOLA DOHAR ,,,,,,222716,Dohar,96777,Dohar,1821,Bahadurganj,2026-04-10 12:45:56.202,2026-27,,13,Operational,2
2418367,******14801,PS  KESHO JHARA,110,10,2008,1008,20097,100823,1976071,100823148,1901048.0,1008230247,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,U.M.S ARRABARI,KESHOJHARA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KESHOJHARA PO-RAIPUR PS-PAHARKATTA DIST-KISHANGANJ,,,,,,222624,Keso Jara,96857,Raypur,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2447703,******03804,PS KHANIABAD,110,10,2008,1008,20096,100822,1974683,100822038,1901034.0,1008220253,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S BAIRIA,BELGACHHI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KHANIABAD PANCHAYAT KHANIABAD ,,,,,,222225,Khaniabad,96872,Khaniabad,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2467342,******15301,P.S KHANKA,110,10,2008,1008,20097,100823,1971534,100823153,1901042.0,1008230241,855117,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,M.S. CHHATAR GACHH,KHANKA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-KHANKA PO-CHHATTARGACHH DIST-KISHANGANJ,,,,,,222609,Chhatar Gachh,96843,Chhattergachh.,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2458521,******03702,P.S KHARI BASHTI LODHABARI,110,10,2008,1008,20096,100822,1974682,100822037,1901027.0,1008220246,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,MS SHISHAGACHHI,DHAWELI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,KHARI BASTI LODHABARI DHAWELI JHALA ,bibikausary1486@gmail.com,,,,,222254,Lodhabari,96866,Dhabeli,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2491100,******02702,PS KHARIBASTI,110,10,2008,1008,20099,100825,1968453,100825027,1901089.0,1008250015,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S DHANGARHA,MUSTAFA GANJ,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Mustafaganj,Po-Tulsia,Ps-Dighalbank,Block-Dighalbank,District-Kishanganj,Bihar,855101",pskharibasti@gmail.com,,,,,222325,Mustalaganj,96791,Dahibhat,1822,Dighalbank,2020-06-20 06:00:16.331,2026-27,,13,Operational,2
2422219,******03701,PS KHARI DUBRI,110,10,2008,1008,20099,100825,1968463,100825037,1901082.0,1008250005,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S.TAPPU HAT,KHARI DUBRI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Khari Dubri,Panchayat-Dighalbank,District-Kishanganj,Bihar,855101",pskharidubri@gmail.com,,,,,222310,Dubri,96794,Dighalbank,1822,Dighalbank,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2418366,******14701,PS  KHARKHARI,110,10,2008,1008,20097,100823,1976070,100823147,1901048.0,1008230247,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,U.M.S ARRABARI,KHARKHARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KHARKHARI PO-RAIPUR PS-PAHARKATTA DIST-KISHANGANJ,ALAMNOOR51146@GMAIL.COM,,,,,222616,Kharkhari,96857,Raypur,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2479238,******19401,PS KHARSANTOLI,110,10,2008,1008,20101,100827,1959661,100827194,1901135.0,1008270018,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M S SINGHARI HAT,KHARSAN TOLI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,at-kharsan toli singhari hat ,10082719401@gmail.com,,,,,222822,Singhari,96824,Haldikhora,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2488904,******08401,P S KHARSEL,110,10,2008,1008,20100,100826,1971498,100826084,1901096.0,1008260004,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,M.S.KHODAGANJ,KHARSEL,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ KHODAGANJ KHARSEL ,,,,,,222658,Kharsel,96785,Mohamadnagar,1821,Bahadurganj,2026-04-10 13:18:42.793,2026-27,,13,Operational,2
2455827,******16201,PS KHATYATOLI,110,10,2008,1008,20101,100827,1962432,100827162,1901137.0,1008270020,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M S KAIRIBIRPUR,KHATYATOLI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KHATIYA TOLI PO-BISHANPUR ,10082716201@GMAIL.COM,,,,,222828,Bishunpur,96820,Bishanpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2407192,******17501,PS  KHEKI BASTI,110,10,2008,1008,20097,100823,1954916,100823175,1901046.0,1008230245,855117,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,U.M.S BUDHRA,KHEKIBASTI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-KHEKIBASTI PO-POTHIA DIST-KISHANGANJ,,,,,,222643,Sitalpur,96859,Shitalpur,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2421495,******13001,PS KHOPIYAPAR,110,10,2008,1008,20101,100827,1972255,100827130,1901136.0,1008270019,855107,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S MOUJABARI,KHOPIYAPAR MOJABARI,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KHOPIYAPAR MAUJABARI KOCHADHAMAN,10082713001@GMAIL.COM,,,,,222795,Maujabari,96822,Deramari,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2408964,******10602,PS KHOUSIDANGI (BEP),110,10,2008,1008,20098,100824,1972073,100824106,1901074.0,1008240018,855116,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,THAKURGANJ,U.M.S KUKURBAGHI,PATHARIA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,patharia thakurganj kishanganj,BAIJUTKG@GMAIL.COM,,,,,222386,Patharia,96891,Pathria,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2477765,******10901,PS KHURKHURIYA,110,10,2008,1008,20096,100822,1970803,100822109,1901032.0,1008220251,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S GAMHARIA,BHOJPUR BALUA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KHURKHURIYA BHOJPUR,,,,,,222251,Hawakol,96868,Hawakol,1826,Terhagachh,2026-04-10 16:54:04.107,2026-27,,13,Operational,2
2468124,******06502,PS KOCHA DHAMAN GIRL,110,10,2008,1008,20101,100827,1971001,100827065,1901121.0,1008270004,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS TENA,KOCHA DHAMAN,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KOCHADHAMAN PO-KOCHADHAMAN KISHA,mashkooralam31219@gmail.com,,,,,222882,Kochadhaman,96829,Kochadhaman,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2462999,******14701,PS KOEYA (BEP),110,10,2008,1008,20098,100824,1958341,100824147,1905870.0,1008240009,855108,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S.BANDARJHULLA,KOIYA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,koiya bandarjhula thakiurganj kishanganj,pskoiyabep@gmail.com,,,,,222463,Koia,96874,Bandarjhula,1827,Thakurganj,2026-04-10 15:06:31.231,2026-27,,13,Operational,2
2457278,******17801,P.S KOITOR,110,10,2008,1008,20101,100827,1962531,100827178,1901140.0,1008270023,855115,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S AHMADNAGAR MOUDHO,HANDIBHASA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KOITOR MOUDHO KOCHADHAMAN,10082717801@GMAIL.COM,,,,,222884,Koitor,96833,Moudho,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2466581,******02901,PS KOLTHA,110,10,2008,1008,20097,100823,1976086,100823029,1901059.0,1008230258,855117,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,POTHIA,M.S MARIA,KOLTHA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KOLTHA P0-MARIA PS-POTHIA DIST-KISHANGANJ,pskoltha00@gmail.com,,,,,222606,Koltha,96850,Koltha,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2436754,******08401,PS KUCHHA BENUGARH,110,10,2008,1008,20096,100822,1970780,100822084,1901033.0,1008220252,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S KUWARI,KUCHHA BENUARH,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KUCHHA BENUGARHH KUWARI,PSKUCHHABENUGARH07@GMAIL.COM,,,,,222242,Benugarh,96865,Dak Pokhar,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2447308,******04403,PS KUMHARTOLI PIPRA,110,10,2008,1008,20096,100822,1968194,100822044,1901034.0,1008220253,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S BAIRIA,PIPRA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,PS KUMHARTOLI PIPRA PANCHAYAT KHANIABAD,,,,,,222239,Pipra,96871,Kaalpeer,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2447704,******10201,PS KURHELI BATHNA,110,10,2008,1008,20099,100825,1958305,100825102,1901080.0,1008250003,855101,1,1,3,1,1,5,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S.PATTHARGHATTI,DODRA,Department of Education,Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Dodra,Panchayat-Patharghatti,Block-Dighalbank,District-Kishanganj,Bihar,855101",pskudhelibathna@gmail.com,,,,,222336,Kudheli,96801,Patharghatti,1822,Dighalbank,2021-01-08 15:10:09.482,2026-27,,13,Operational,2
